Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
MEIM.S2WS,2006.02,229.762575,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2006.03,229.48096,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2006.04,222.615163,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2006.05,237.263919,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2006.06,233.474234,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2006.07,234.626765,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2006.08,244.815444,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2006.09,233.927712,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2006.10,238.24601,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2006.11,239.386331,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2006.12,231.78136,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2007.01,241.235012,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2007.02,242.257448,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2007.03,238.863248,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2007.04,240.324547,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2007.05,259.209929,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2007.06,239.08154,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2007.07,244.516263,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2007.08,255.157656,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2007.09,247.438912,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2007.10,257.560073,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2007.11,253.934291,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2007.12,254.46178,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2008.01,267.406821,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2008.02,264.495444,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2008.03,255.381038,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2008.04,270.136816,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2008.05,265.502082,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2008.06,271.148351,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2008.07,278.345622,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2008.08,265.443459,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2008.09,272.502934,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2008.10,288.062413,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2008.11,273.002647,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2008.12,281.03784,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2009.01,272.756521,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2009.02,271.755464,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2009.03,277.427025,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2009.04,289.341122,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2009.05,269.030689,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2009.06,274.308081,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2009.07,279.8152,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2009.08,267.698076,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2009.09,283.270064,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2009.10,265.4636,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2009.11,272.96613,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2009.12,281.481126,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2010.01,276.237496,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2010.02,281.225646,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2010.03,292.32059,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2010.04,283.97454,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2010.05,278.384717,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2010.06,289.70304,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2010.07,280.722888,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2010.08,289.017809,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2010.09,289.846362,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2010.10,292.326232,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2010.11,297.087978,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2010.12,299.88847,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2011.01,289.622869,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2011.02,292.778871,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2011.03,308.64748,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2011.04,287.842291,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2011.05,306.323435,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2011.06,313.297326,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2011.07,296.951504,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2011.08,312.241787,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2011.09,313.239055,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2011.10,296.696028,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2011.11,319.891408,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2011.12,301.212613,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2012.01,319.962181,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2012.02,326.906281,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2012.03,310.136716,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2012.04,323.294269,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2012.05,335.556947,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2012.06,315.731076,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2012.07,326.51898,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2012.08,340.406964,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2012.09,323.377653,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2012.10,336.893983,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2012.11,329.616837,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2012.12,325.476463,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2013.01,334.95878,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2013.02,325.996196,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2013.03,321.843451,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2013.04,326.401451,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2013.05,337.579562,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2013.06,326.793565,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2013.07,344.070876,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2013.08,333.382544,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2013.09,339.52306,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2013.10,358.428896,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2013.11,341.506803,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2013.12,357.655743,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2014.01,356.326736,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2014.02,365.378689,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Primary industries,Seasonally adjusted,,
